IP Address      | Identity                                     | Gossip | TPU   | TPU-QUIC | RPC Address           | Version | Feature Set
185.191.118.98  | DqE257Tpkzavfy3f9dJvt4W3HrHee1SVFQPwNqYKbhmD | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.41.149   | ArQ5bTBZmmFaxN6w4Y5upsUcAxWoFsYfcWrp5Jzds5er | 8001   | 8004  | 8010     | none                  | 2.3.10  | 2142755730
64.130.59.139   | 7qPforT5ufMuhKXbgViuY9tKZHrop28GvV66qq4Ndm1M | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
51.89.25.28     | GCM15TydXYPLd7WuPJ1tLWDp6NmczRsGhiK1DrMKAqHB | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
92.204.196.5    | CqngfE8HtL3f95DDEHuNYzbVh7jeyuaNX99dQL9qLK4i | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
64.130.63.77    | 3SGJgBr4GweJJRTiWs8RAPPhTVrih9iwwPntcH4emafA | 8001   | 16500 | 16506    | none                  | 0.101.30006| 3604001754
15.204.241.59   | 3ATV8muZehPYoF6BywebxFpBfRrjxkQPmRGpJEREEkzk | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
89.42.231.18    | FWm8kAhQJVX5ffhEb5v81nRmE5zcf3qYPBEB8oDX2VEV | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
45.146.160.19   | CwQBD2qbfQmUVazSjiSKQ88o4WHYu2sfdYLDsfkF9T4V | 8001   | 10004 | 10010    | none                  | 3.0.12  | 3604001754
84.32.71.185    | HnnWuaRUp63oBLNbxpo5wjAuazp2ukobyUvGsvMKX85d | 8000   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
5.135.171.254   | sKW58jhhwyXd16phZFfsUfwrNEGDfiERnofzWm6QfKg  | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
185.191.118.155 | GtSqKHBQ1pz5BhBAmjKGCpGS6csnYsp1mCo6n29NDFW9 | 18000  | 18003 | 18009    | none                  | 3.0.6   | 3604001754
47.238.181.124  | 4b9mq25kthFYEmQ3e8XvQpF65xE1TtRUWA6FgkAtvudx | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
204.16.242.175  | 3Q6hc6AEUpgDdCffwoDuRwRA2JDmZbus4ZJKSCVNrXeF | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
15.204.3.174    | 5VksVfTuSj2qczEGD2tF49RAs9Khpvf5ENvFLJ596nVg | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
104.204.140.26  | DSjukheggqieh8bwmVAWnksh7Pb5aNsDCkMF6QM5eDXf | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.55.16    | AE6LkUY2zPAxJjum1PfpM7ctZH1VBbKBgqZ3LvcRGd8P | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
208.91.110.126  | HNMdyzjhqNwfSfeLbS4wgWRuZChRD7qk1Yib9o6wSLV  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
208.91.110.184  | N8EzHJUCZyieBHzVu1EKD8TWJPwc9ot7srFkXcYd6RB  | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
51.81.149.100   | 9UkSb9wvnstNEUJj9wexfEMdLMkd8jSqBoBrKL8BPWHG | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
51.222.160.137  | 2E4VCEU1Mnei29A4kQUsZUitLfVC1qSGzecBXKFptVGV | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
208.91.110.153  | aHVunJG1U3S4hsrjK4jzBMmAyzGsFsFcwvSbaLKNC9v  | 8000   | 8003  | 8009     | none                  | 3.1.2   | 3652419286
64.130.41.142   | D76Mkqg8wwFwdT4BytvruE9VySJb5RZjRV3YYZQt8EXs | 8001   | 8003  | 8009     | 64.130.41.142:8899    | 3.0.12  | 3604001754
64.130.49.41    | 5R8ENzXK47Xrs9F4cywdeexvha3R7FNa5bLursL8Eop9 | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
46.29.74.117    | DniNcqixGGBS3PeHk3jXUXbeMemM15rdrDmSxe1p9Bho | 8000   | 8003  | 8009     | none                  | 3.1.3   | 2086771155
85.195.82.121   | DaCjtqEzfw5CC2fAXmPtut1fufoPXVK8U2DCbTdLfsia | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
164.92.253.68   | 5kmthSFZaQksVZvrV4GgpJyzL6dso8jXuE5HKb7sVZyy | 9000   | none  | none     | none                  | 4.0.0   | 1718981463
51.68.135.201   | GjjK66DGqN8BmWXgFTszR6R1XX2ka1uR1nQf9AtjgcB2 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
64.130.37.253   | 8J3AMfkwkyHG3U9QwbAge7gKQdyqiasoUPLdqTb1616Q | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
208.91.111.195  | Dv4HxrXcu6mhnDUt2QJxtnK7uw9jYVZiWWWsyBhwZESL | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
185.191.117.97  | 3Bdi6XeFomK2eejrKcmL44HkwAMrM5JmxzqGpecfTdoj | 11000  | 11003 | 11009    | none                  | 3.1.0   | 1604039747
143.198.91.88   | J25svxmufaJeAeNG558o2uh8RpGqnfTnM9YDvnKjtUb4 | 9005   | none  | none     | none                  | 4.0.0   | 1718981463
5.135.172.137   | 3zL2JQATKMTh5LSNzmStrj7YGQ2ajFnbMcBrbA6uviD6 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
208.115.202.170 | CDkZX5fcgx71VAYVw2eEURzacu9j4cd6u3aNygWYEza5 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
5.135.243.151   | RJo3TyXKgHfJeeqbN2YUK5YCLX8TXg8c8RYF9yKKkNe  | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
23.88.5.19      | B8M2xJPjWkpsAQd57L7njtYEkskshb3TUxtyDtZQYLEE | 39651  | 39654 | 39660    | none                  | 3.0.12  | 3604001754
144.126.205.181 | 2SdK3MejKwCjEwA9vYG9rKUK9S6oJBkC9NpUrwUibP8x | 9008   | none  | none     | none                  | 4.0.0   | 1718981463
208.91.110.122  | HguMkm5NbKSjQPJa8ZGSXJ6WP9GfE36boLMpgK1G6dwH | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
64.130.58.68    | 7vw8vJVG1G2BrPhpd7BTe8s3tmSBX6h3YHXrRnb3CF8t | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
86.105.224.133  | JEKJW8yjUWgTbfzNag6sQhEjyanSuHpWCXy4ixGR2sXh | 18000  | none  | none     | none                  | 3.0.6   | 3604001754
208.91.107.162  | 5iz8inoVzhpeUuuXZbGENzR8Uww9yg2hLZ6kA6S5qJjn | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
5.187.35.7      | fdover4vb6YyyHhGBMnoKiNgD7qLceJsh5k4ce3b4FR  | 8001   | 9001  | 9007     | none                  | 0.805.30008| 3604001754
64.130.43.29    | FHivuy1Ts5iW91T9LyPaQyouiWN1PbxptzitJsnvfvNd | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
51.68.133.205   | 3qmL6zeRuei6m7LfPrYUvcMfMdLF1X57xE4f3mo3RMHS | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
154.127.54.85   | EesZqCAS7RkAYnDn5YSQEKEv2M75MbbiRJXXWwJ4eXnQ | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
64.130.52.247   | 7XPAV7UzpwcNbARKutDoMC9VGU7hsjUE6XHgGhgpY89c | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.58.71    | CFDh5FmBaFqxijChAfczMsceamdSfRjWMVZeihMiQeTG | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
15.235.226.75   | 2bzeNiJg42k6j7HTfo1Uw6KZmAHq7gumL8j8Qu2umAGf | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.63.75    | 8mL87dfNi7nT1uK7y7TdWwhWUTzNFxWaPxLmvFd1VXwn | 8000   | none  | none     | none                  | 3.1.4   | 2086771155
51.81.39.156    | 4Fszx4HNvUUjq5a6tFX4bsiFiTwPszdU3xSfo7cEcwy7 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
204.16.241.103  | GHmiGoD5Kf9TbQHkEaGQRhzzain7XR2H2sZpxwgeZVYo | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
149.28.210.91   | EXsJCamTqHJqRqNaB4ZAszGpFw6psMsk9HfjkrrWwJBc | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
141.98.217.152  | EkQ81RaE6pH55BeZqedBGH43V4wT2aD9u5Bj4S39Kzfx | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
45.146.160.40   | EtWRML3s92RvbS84zmsYCxrt7G9Ltce5v17BN8Rk89J7 | 8001   | 10004 | 10010    | none                  | 3.0.10  | 3604001754
51.81.25.247    | 54yCHDVDHhKdca23zmLSitWsawQqGgeaZ9qNPPydm9iG | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
51.38.67.29     | CNZAJvGJCokXa1Y6QxLpmaV9M6zjgXTXw2PtKatFLLpM | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
45.77.140.45    | mD1afZhSisoXfJLT8nYwSFANqjr1KPoDUEpYTEfFX1e  | 8001   | 8004  | 8010     | none                  | 3.1.4   | 2086771155
51.89.15.49     | 2gJ5Wj3HXgvjSrSWN9w8c9AJFxsvqJqqH5co3UT4Sv8Y | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
89.42.231.229   | ETEfye2iPmRc5CWhoMsU7VaXJV6y6VtiXKDfSeuR2FYB | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
92.44.60.226    | EMCARedfsLhXN51cPG5TswnAb5skuYZMrbWudeNqAUSV | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
208.91.110.142  | 5HohnpKDLNMpw7p9QdSD3kQJFxRdYTJi7L64swX3LrVU | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
178.128.28.108  | BeBJLzJKKmABLaJ1mdryK7q4hMynzKdk9dthUrxpc5ek | 9008   | none  | none     | none                  | 4.0.0   | 1718981463
67.213.127.95   | Hddrc7sLTo7U35NT3SDV1Q9bnsScnA1bauL8kpqnLXSV | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
35.158.212.182  | 6NBuTC4ijZuSFHYUtwR7nxBTn1irPL7gqS26oZo3LPJ6 | 8000   | 8003  | 8009     | 35.158.212.182:8899   | 3.0.11  | 3604001754
64.130.61.39    | Ab1UKryRb6zYiYLqfj8XYDHMUdCrG4ffSbux9gQizB4C | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
103.167.235.180 | 3w9nEC5TjbSCUgBB4RLQRvwo39U2K19vn9yfA9V7V4nG | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
208.91.110.164  | 3KSDSS2TpAvY8TQKf3TQ7366uE32MLdXZDpvVCkFYFuq | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
178.162.238.198 | FNw99bKUetGEZXu57w3Th3RB7jpHF8Wk4LkfEtXUVjqd | 8001   | 8003  | 8009     | none                  | 3.1.1   | 3652419286
208.91.110.99   | 7h5PcfcT6DupfsKrNW5NqfxwfS8WBnPgwT4yRQ5N8A4C | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
142.132.146.19  | A2sDs9eFoeJ5QN5ur3ZK3eCCTVUxNJm3BWkX2acb6dUZ | 8000   | 8003  | 8004     | none                  | 4.0.0   | 1718981463
84.32.103.25    | AreCFzbUi8XMYFckUZU2NeFgL56AUXoLNomCGYBttuCn | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
188.34.138.212  | 4hrZ5iesBJ8mqQYEJagvYwGRc9Rc7gZKZ9KczowFHdm4 | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
185.26.11.165   | GPnVk8idhLyRroS63g6KP35wWpnsDeCpjMo3LzvREf7Y | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
15.204.46.164   | G64CYjkriBp1Rrkvp1fH2r6LQh7cePPppK3BGTtRLzCU | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
54.37.140.69    | AC1nxmC7hB3KGPE26nfAKKMj2ZqhZ14yuQTcTK9HcNSE | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
64.130.47.12    | 71NU7svz8fJWJ6k7U7n5WRp2WU31GctwvwLaFuu5WL6c | 8901   | 8002  | 8008     | 64.130.47.12:8899     | 3.0.11  | 3604001754
144.24.34.37    | 2djhR8LSaaa4xJK545yE15qzpUWwqcHKdEEJhxpheZVX | 8001   | 8004  | 8010     | none                  | 2.3.3   | 3640012085
65.109.88.220   | 52BSWTHJFjJx2bwi1CwkKwh9wyjh3M5eKyVqjzQSiMM  | 8000   | none  | none     | none                  | 2.0.17  | 607245837
145.239.203.30  | 2YurNubBDP436Lqrc4j5u1XA1sWMMA5Uc4zaLaMnxkcv | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
64.130.59.236   | EAyqaN7wAyuRCTVpzJNjH7LeYjRbCFMHTZxLDHHneaC5 | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
185.8.107.227   | AkjXyxTE59PzoYu6cm15tgmKMZSSnw6F6DKPMwnz4AjD | 8000   | 8003  | 8009     | 185.8.107.227:8899    | 3.0.10  | 3604001754
64.130.50.145   | HdVoepw3C4zhPXZn36NSfJqd4snjBayvG6kYdqGrjaDL | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
198.13.139.4    | 5MqhCfQ2p86P8Q6aunXPyejvBWaZ95CcTqFb9ELPa8UW | 8001   | none  | none     | none                  | 3.0.0   | 688298317
74.118.139.105  | HRKEWvJR5gmkfrvSaS4U5ujNXmZTyee68Ab7eZZBtBFc | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
13.52.97.172    | HwgQTeDQ5DtfxBRXss4e4Hr7x8ba8GTcwo9mg8Hcwsan | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
67.209.54.121   | 8CDGVHB8fon9k6dwGGySGdXCE3yKq1aWMLS1Q1j77wdd | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.33.43    | Gaj1ZZnvCmS1FDdBurmPVE2FExuQ5xWTkVA7q1SkQ46n | 8001   | 8004  | 8010     | none                  | 3.0.0   | 688298317
216.219.89.82   | 2WUrazNKQp2mN5Zn5jUzmNagjpxdu36qvaXtqi2L5nQW | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
64.130.52.237   | 2JSxXzwLVHb9Y9Pmi9V9TDRRMqPgpGYV1pHoYx3B7fhb | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
5.135.192.211   | oxeMpvjnWR2RrNhUES5UjjNALMNq2p3238h7UYQ3s2i  | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
139.59.166.32   | 3krvzuDFN8A7BL9jZKAHABs3tXGG1WLeEJXdQim98KT7 | 9003   | none  | none     | none                  | 4.0.0   | 1718981463
185.189.45.177  | GVu33VaUABXuM1RkLyLJWU9nhDhdr6ejgWg8BE5N9TQL | 7001   | 12002 | 12008    | none                  | 3.1.4   | 2086771155
64.130.50.77    | ENsbCTzDDd3ugEwwZ4zytEaKy12ZCyLrmXAkALTNrp2Z | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
45.146.160.37   | 9c7Hos716U4sW9cZGWikqHkKpiBa2PHmUU79MhRJn8Wo | 8001   | 10004 | 10010    | none                  | 3.0.10  | 3604001754
64.130.40.174   | FwbbBeDwMey3os82VpyeiWyzKXbkcoWrmv9XQpaj1ptT | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
151.247.219.33  | GQHpz59i517hrKPgsL9pQarKK4wQZ2R91QYFjjkanXBm | 8001   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
64.130.57.77    | DZDvqmNy2bUZTDf26HwyTgcovxgvhFdL9DRhLLSkic17 | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
202.8.9.76      | Hs2hfhKZ6pXfSdcsVAKbyeW5TNRAEVv87aeviMVHMUVn | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
40.160.12.8     | 6cocbN1N7zswUP7Z9HzVmdyS7MCgJqjV8UVwJwmogmNN | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.43.87    | snPW3rpMN3uPUEhk1N4aZcRFkFirZJ2B2g53Wa2TDYw  | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
109.94.97.137   | 6yMZRXE25GvjKTsr7JzgvGctZQtdANPeNHzQnrzMm5f6 | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
100.31.101.86   | 2VxR5eRqm1VPWKJDjC4QGvhUtbcRax9dakZUZSJWdZ6U | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
199.189.85.111  | 52sB5t387z6TXW8rCbUfykpw4st8HCgAts1oMyCCgvti | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
207.90.225.252  | 44CKeisDUNVLqsAXVpikbk6sQ9t34h4XwQdzAFLgJSFD | 8001   | 8004  | 8010     | 207.90.225.252:8899   | 3.0.10  | 3604001754
64.130.50.43    | J4yQL1dsebzD22WdKaQAw5DXQVri7DtQPZmbAShbzQm1 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.49.79    | 6YHuxg3qgZYHDwaEmS1UypAs62v5R9G8BJ43irDix7uT | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
51.83.231.156   | 4FzSecAuVh4QwM45zGmcVey1hcbr9jY6d1dYR9cFUQ3z | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
82.197.162.54   | unsKMJTS35quYEBKyVJuayi5zQXH2D3DqoFEEYFXHtw  | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
202.8.8.4       | FfgXrrhyFvKWappRgstddWbHteGV4asUVSKbi3JxSChz | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
209.249.216.181 | B46deziQmjC3VuPikrdZsizfvptPEkxWmByk2Fqdnak9 | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
208.115.224.53  | C1rLssWKgLzCZbhwwF4VwRpfvCCBBj46MWdS6ecY9B4e | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
103.50.32.120   | 9Y7cditJxeCEqT1kkK84BLnspjia37Ef9gTpx5dqrBUD | 8001   | none  | none     | none                  | 3.0.12  | 3604001754
189.1.164.186   | FPu8tFnAsfjW9PvF9P7o2PTcH1B1a4s2GEH6PdKT2Vbv | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
67.209.54.24    | 4n5bxehDoCB42HwyDgkRk82WZHU7WL9CnXBAkSWfxEsr | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.40.58    | 5VW96RY2oRwNrSjUq2UxtvDgv5qh4HSNJMssuuyGrmji | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
178.128.28.108  | C2oW8vVE3FJMy6UuzfsXiWx5KWtWhTskt8DUyCTPRcGY | 9009   | none  | none     | none                  | 4.0.0   | 1718981463
188.166.218.214 | GohyeWazYY6nKjWLjL4vnNry78UKWmAYNeT972z7G99S | 9002   | none  | none     | none                  | 4.0.0   | 1718981463
51.81.190.0     | 12a6SXr4jM6uZ3QtBBR7ejhK8jbaHv8d3GQtfpK5TF1M | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
74.118.143.76   | 3bqnoXDkWRdHMzg9XQkmZQtnPuw8HLc2Nf4qY1SnVAH7 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.41.150   | GvSHe7y5Fv29JVyRRHWEtzWJ3RTADBZHus6dq5TGRswF | 8000   | 8003  | 8009     | 64.130.41.150:8899    | 3.0.12  | 3604001754
64.31.48.178    | Gop2NUrpk54DWgDcmZ7SsridruZXPzJtsZibyo6Qd2ZL | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
160.202.128.207 | HWQVqF8k7AT1MQLwQhJiAdTsrUZoXjkYodPYp6ocE7Jh | 11000  | 11003 | 11004    | none                  | 4.0.0   | 3706929056
54.196.49.55    | AhVGZ2PFaNkGGHY2e4C3Be3XpdedZ2qhd9GQjZxzADun | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
51.68.222.124   | GNdd3Pf6YijHkr7UMdj4QdMZRN2wBS3xjK4XTWiS7cx8 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
37.61.215.226   | EQybsk4e2V3q8q9fuwWsNDewTYLhwxj46pDofacBeiSV | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
51.222.169.196  | 2tKPaFZE7Xb5GDHz5StYuTkNAUSvpxwxYRHn8V9gS93Z | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
51.222.146.246  | Fgq64joFcndcZajHeTTcdiz4NxMKpVm8atemv5M1ygGi | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
208.115.227.83  | 3kmAm2PwHuLmVEErEuquoKBZ1AC2DnjexiWW7AQD86CX | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
64.130.32.172   | 7txJEjje47DQ94oMb5Th2uADzEXYkdrxYAw7RZFkK4vK | 8901   | 8002  | 8008     | 64.130.32.172:8899    | 3.0.11  | 3604001754
151.245.214.26  | 5fxbQUtLdSQjAEj85NAtpgLnFicAtyc3NxEoxY3h68eL | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
64.130.63.249   | 7zFrQru7N2YSgxmQ6HotYrR4vG2wHrZ5FMgVZ3M29GwZ | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
159.203.68.202  | am3pEMxLbCMmToKknSiJPx4rACCptEWip1JMmscSaKe  | 9006   | none  | none     | none                  | 4.0.0   | 1718981463
23.109.63.148   | DkiMMaWH8FxnNM4DrNbpE3qBtCrtLdeX6unNv5PtJq3X | 8000   | 18002 | 18008    | none                  | 3.0.6   | 3604001754
64.130.47.132   | mcb5kx72XTMbH1QiJCUbs8PcWW4HSCvcZmewhUZV5F9  | 8001   | 8004  | 8010     | none                  | 3.1.5   | 2086771155
84.32.186.107   | CXMyffMrsBFRk6gKAxRKMsH3mXBwr1GgVZAHXDwbYdiY | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
177.54.154.239  | 4SxZEAasqgiaFRJQJ6NqoTFPoCAVjQTQRiuRZasfnZv7 | 8000   | 8003  | 8009     | 177.54.154.239:8899   | 3.0.11  | 3604001754
51.195.26.45    | F2gT9aVcRiN81bKBDiobwmmnw4bgDaTqiZymigrcBpuR | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
146.0.229.101   | J9V7dypjFQYpykMtPkk3emHaeksgEi97xHccDRnPwd7w | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
64.130.41.153   | AqSCng7RRMx73cHsXFQSJnpYv1zRAjoU91rpzCwRKnkQ | 8001   | none  | none     | none                  | 3.0.0   | 688298317
176.31.67.93    | 4AxaSCd5npxo6TqSm9epJJHfZJBzLayP1JTftEtP4ABs | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
67.213.127.79   | 8DLyetTzD7iBqDPxpdZnMdXjYhxJP6ueiVGo9WsdswZu | 8001   | 8023  | 8029     | none                  | 3.0.8   | 3604001754
85.195.75.217   | Cyb6mefDKmtvLR8yo9gsALr8sywixR8e4X4uvXQuAoag | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
5.187.35.138    | 8sMYcb1FSpRVaGiu1CkhSxbMDmVhqqTDavHdmPcFJHU  | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
157.230.119.213 | 4jW4m8JAizQ3pgKHtkoQZKuqpahQ8YjrqXivqZiPkLJC | 9001   | none  | none     | none                  | 4.0.0   | 1718981463
51.38.76.204    | DiGHJhNym3QGwqBykMadqmbWGYHAFBWxNmw3RaLoviP5 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
54.168.66.77    | GcAHsVSzFrJp33nwinHu7AgCB4NnyEWikUCiW9C6vcbp | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
209.195.8.140   | 6z7EpU47PzcLJiC7iqD1ZRoxcenkp5DvKA3oCNV8pp2T | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
51.81.182.220   | FvG54jiaQeKV5MBTNzXzbtSgmuGB9gnE32hkvYx4PSj6 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
15.235.43.33    | HMSUD95jGmuXNeew2puc6xwM4y6tsmus8yjDgTKrwW5c | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
18.144.86.245   | 5PCrC1pXbggpF3pnAfgyUt9QvSSyrtf1UNy5hcyGcp3  | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
51.68.133.206   | 5zVwpycedWLfbjZvdWgokmztLMNyv6M1vfAoGSU9d6yu | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
66.248.206.40   | 478giP2Uzebbvg2wf8vT4EDVreVxmeeVRXJ93wkomYgx | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
164.152.160.212 | wvdUzhrVUq64rmRNpo5mB5GKuZGABq9ZiDmkb9ho2vH  | 8001   | 8004  | 8010     | 164.152.160.212:8895  | 3.0.6   | 3604001754
161.178.133.3   | FNFQ43e9EiigdVu5DVwwX5FjYx57HG4Hc9SUGJDhASpJ | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
51.255.148.96   | Hkgo3UzNYGcyde5wjh61MWoknNWbPLUBkMd6FqHBGYyX | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
72.46.86.133    | 45ntxJhYgybghjFYf2r1GhUi9hM3vjVbwUCGJ6QimkXi | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
185.189.45.80   | AR8uetaAnHRoPr6jvwKXWqd4YWbkbAXs5yreqo4HQHLQ | 8002   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
67.213.121.113  | 25sucVXmSVSKiqfJ4r2AYVrezubYKHLfTdu331tL1exm | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
69.67.149.183   | 4xhsxdomUxSvipLphQGPeb7MbDfo7KUKPr9dENMYdw3i | 8000   | 8003  | 8009     | none                  | 2.2.15  | 798020478
85.195.123.239  | Gi4hkmheuqmnoPehWH8ZWyReRUGBcao1gVSdv79McESR | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
51.222.162.208  | C7aqNstTEAet11mww4p78DSxbQK8MVc6hHbEtSmwWKpS | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
189.1.164.143   | H4KVaDLY6iSzMdH3Edc3XRFJUZHXJC2h5LWT4m9wKSvu | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
67.213.127.153  | G4hEnj5bdZb9igh9e8KrES64Uvfr7YBk4R3EVZqbiLJh | 8001   | 8004  | 8010     | none                  | 3.1.4   | 2086771155
